item_id,name,brand,category,number,price
144550,아이오페_클렌징_104,아이오페,클렌징,104,13000
210091,아이오페_클렌징_105,아이오페,클렌징,105,12000
13484,아이오페_클렌징_106,아이오페,클렌징,106,12000
46253,아이오페_클렌징_107,아이오페,클렌징,107,11000
177324,아이오페_클렌징_108,아이오페,클렌징,108,15000
13509,아이오페_클렌징_109,아이오페,클렌징,109,14000
13512,아이오페_클렌징_110,아이오페,클렌징,110,12000
13514,아이오페_클렌징_111,아이오페,클렌징,111,16000
13520,아이오페_클렌징_112,아이오페,클렌징,112,17000
46293,아이오페_클렌징_113,아이오페,클렌징,113,19000
79064,아이오페_클렌징_114,아이오페,클렌징,114,15000
242906,아이오페_클렌징_115,아이오페,클렌징,115,16000
177376,아이오페_클렌징_116,아이오페,클렌징,116,14000
177380,아이오페_클렌징_117,아이오페,클렌징,117,11000
144613,아이오페_클렌징_118,아이오페,클렌징,118,14000
13545,아이오페_클렌징_119,아이오페,클렌징,119,12000
144629,아이오페_클렌징_120,아이오페,클렌징,120,15000
13558,아이오페_클렌징_121,아이오페,클렌징,121,12000
13559,아이오페_클렌징_122,아이오페,클렌징,122,13000
13557,아이오페_클렌징_123,아이오페,클렌징,123,16000
177401,한율_클렌징_0,한율,클렌징,0,11000
79099,한율_클렌징_1,한율,클렌징,1,12000
79106,한율_클렌징_2,한율,클렌징,2,11000
13574,한율_클렌징_3,한율,클렌징,3,14000
46348,한율_클렌징_4,한율,클렌징,4,12000
79117,한율_클렌징_5,한율,클렌징,5,15000
79128,한율_클렌징_6,한율,클렌징,6,11000
79130,한율_클렌징_7,한율,클렌징,7,11000
13595,한율_클렌징_8,한율,클렌징,8,11000
177436,한율_클렌징_9,한율,클렌징,9,13000
13598,한율_클렌징_10,한율,클렌징,10,13000
79141,한율_클렌징_11,한율,클렌징,11,16000
46374,한율_클렌징_12,한율,클렌징,12,15000
13607,한율_클렌징_13,한율,클렌징,13,14000
79145,한율_클렌징_14,한율,클렌징,14,13000
79147,한율_클렌징_15,한율,클렌징,15,16000
210221,한율_클렌징_16,한율,클렌징,16,12000
13620,한율_클렌징_17,한율,클렌징,17,11000
79156,한율_클렌징_18,한율,클렌징,18,12000
13624,한율_클렌징_19,한율,클렌징,19,15000
13625,한율_클렌징_20,한율,클렌징,20,16000
13628,한율_클렌징_21,한율,클렌징,21,16000
13630,한율_클렌징_22,한율,클렌징,22,14000
177475,한율_클렌징_23,한율,클렌징,23,18000
13636,한율_클렌징_24,한율,클렌징,24,11000
13642,한율_클렌징_25,한율,클렌징,25,15000
79178,한율_클렌징_26,한율,클렌징,26,17000
243027,한율_클렌징_27,한율,클렌징,27,11000
210261,한율_클렌징_28,한율,클렌징,28,13000
177493,한율_클렌징_29,한율,클렌징,29,15000
79196,한율_클렌징_30,한율,클렌징,30,15000
13661,한율_클렌징_31,한율,클렌징,31,16000
13663,한율_클렌징_32,한율,클렌징,32,12000
46437,한율_클렌징_33,한율,클렌징,33,13000
13669,한율_클렌징_34,한율,클렌징,34,12000
46438,한율_클렌징_35,한율,클렌징,35,18000
79209,한율_클렌징_36,한율,클렌징,36,13000
79216,한율_클렌징_37,한율,클렌징,37,19000
79218,한율_클렌징_38,한율,클렌징,38,13000
13684,한율_클렌징_39,한율,클렌징,39,16000
13685,한율_클렌징_40,한율,클렌징,40,12000
13686,한율_클렌징_41,한율,클렌징,41,12000
13687,한율_클렌징_42,한율,클렌징,42,11000
46461,한율_클렌징_43,한율,클렌징,43,13000
13695,한율_클렌징_44,한율,클렌징,44,12000
177535,한율_클렌징_45,한율,클렌징,45,19000
46465,한율_클렌징_46,한율,클렌징,46,13000
13698,한율_클렌징_47,한율,클렌징,47,13000
13696,한율_클렌징_48,한율,클렌징,48,16000
210308,한율_클렌징_49,한율,클렌징,49,12000
13713,한율_클렌징_50,한율,클렌징,50,15000
46491,한율_클렌징_51,한율,클렌징,51,12000
13729,한율_클렌징_52,한율,클렌징,52,12000
177571,한율_클렌징_53,한율,클렌징,53,11000
13737,한율_클렌징_54,한율,클렌징,54,18000
46509,한율_클렌징_55,한율,클렌징,55,14000
79278,한율_클렌징_56,한율,클렌징,56,13000
13746,한율_클렌징_57,한율,클렌징,57,15000
13748,한율_클렌징_58,한율,클렌징,58,14000
13749,한율_클렌징_59,한율,클렌징,59,13000
79292,한율_클렌징_60,한율,클렌징,60,11000
13756,한율_클렌징_61,한율,클렌징,61,13000
341438,한율_클렌징_62,한율,클렌징,62,16000
13758,한율_클렌징_63,한율,클렌징,63,13000
13760,한율_클렌징_64,한율,클렌징,64,13000
13761,한율_클렌징_65,한율,클렌징,65,14000
13762,한율_클렌징_66,한율,클렌징,66,12000
79312,한율_클렌징_67,한율,클렌징,67,12000
13780,한율_클렌징_68,한율,클렌징,68,16000
13790,한율_클렌징_69,한율,클렌징,69,16000
13792,한율_클렌징_70,한율,클렌징,70,13000
46561,한율_클렌징_71,한율,클렌징,71,11000
79328,한율_클렌징_72,한율,클렌징,72,14000
79331,한율_클렌징_73,한율,클렌징,73,16000
13797,한율_클렌징_74,한율,클렌징,74,13000
79334,한율_클렌징_75,한율,클렌징,75,16000
13803,한율_클렌징_76,한율,클렌징,76,13000
13804,한율_클렌징_77,한율,클렌징,77,13000
13805,한율_클렌징_78,한율,클렌징,78,11000
79343,한율_클렌징_79,한율,클렌징,79,16000
13811,한율_클렌징_80,한율,클렌징,80,17000
46580,한율_클렌징_81,한율,클렌징,81,12000
13813,한율_클렌징_82,한율,클렌징,82,14000
13812,한율_클렌징_83,한율,클렌징,83,11000
46586,한율_클렌징_84,한율,클렌징,84,16000
210428,한율_클렌징_85,한율,클렌징,85,12000
112126,한율_클렌징_86,한율,클렌징,86,16000
13828,한율_클렌징_87,한율,클렌징,87,16000
144903,한율_클렌징_88,한율,클렌징,88,19000
13831,한율_클렌징_89,한율,클렌징,89,17000
46610,한율_클렌징_90,한율,클렌징,90,13000
13845,한율_클렌징_91,한율,클렌징,91,18000
79383,한율_클렌징_92,한율,클렌징,92,15000
13851,한율_클렌징_93,한율,클렌징,93,11000
79392,한율_클렌징_94,한율,클렌징,94,14000
13863,한율_클렌징_95,한율,클렌징,95,12000
46632,한율_클렌징_96,한율,클렌징,96,15000
79401,한율_클렌징_97,한율,클렌징,97,11000
46643,한율_클렌징_98,한율,클렌징,98,12000
46644,한율_클렌징_99,한율,클렌징,99,12000
79421,한율_클렌징_100,한율,클렌징,100,12000
46654,한율_클렌징_101,한율,클렌징,101,12000
13887,한율_클렌징_102,한율,클렌징,102,11000
13889,한율_클렌징_103,한율,클렌징,103,11000
46660,한율_클렌징_104,한율,클렌징,104,18000
13902,한율_클렌징_105,한율,클렌징,105,11000
13905,한율_클렌징_106,한율,클렌징,106,13000
46677,한율_클렌징_107,한율,클렌징,107,14000
13918,한율_클렌징_108,한율,클렌징,108,16000
13931,한율_클렌징_109,한율,클렌징,109,14000
13937,한율_클렌징_110,한율,클렌징,110,15000
79475,한율_클렌징_111,한율,클렌징,111,14000
210549,한율_클렌징_112,한율,클렌징,112,12000
13949,한율_클렌징_113,한율,클렌징,113,11000
13951,한율_클렌징_114,한율,클렌징,114,16000
13954,마몽드_치크_0,마몽드,치크,0,14000
79493,마몽드_치크_1,마몽드,치크,1,17000
46727,마몽드_치크_2,마몽드,치크,2,11000
13960,마몽드_치크_3,마몽드,치크,3,12000
13961,마몽드_치크_4,마몽드,치크,4,16000
177801,마몽드_치크_5,마몽드,치크,5,13000
13964,마몽드_치크_6,마몽드,치크,6,13000
46736,마몽드_치크_7,마몽드,치크,7,18000
13977,마몽드_치크_8,마몽드,치크,8,12000
13978,마몽드_치크_9,마몽드,치크,9,13000
46749,마몽드_치크_10,마몽드,치크,10,13000
13981,마몽드_치크_11,마몽드,치크,11,17000
13983,마몽드_치크_12,마몽드,치크,12,14000
79520,마몽드_치크_13,마몽드,치크,13,13000
13985,마몽드_치크_14,마몽드,치크,14,14000
79526,마몽드_치크_15,마몽드,치크,15,16000
13991,마몽드_치크_16,마몽드,치크,16,15000
79527,마몽드_치크_17,마몽드,치크,17,12000
46758,마몽드_치크_18,마몽드,치크,18,14000
177834,마몽드_치크_19,마몽드,치크,19,13000
177836,마몽드_치크_20,마몽드,치크,20,15000
14001,마몽드_치크_21,마몽드,치크,21,17000
46770,마몽드_치크_22,마몽드,치크,22,12000
14003,마몽드_치크_23,마몽드,치크,23,13000
210615,마몽드_치크_24,마몽드,치크,24,13000
14008,마몽드_치크_25,마몽드,치크,25,14000
46777,마몽드_치크_26,마몽드,치크,26,11000
46778,마몽드_치크_27,마몽드,치크,27,17000
46779,마몽드_치크_28,마몽드,치크,28,19000
46791,마몽드_치크_29,마몽드,치크,29,14000
14026,마몽드_치크_30,마몽드,치크,30,15000
46794,마몽드_치크_31,마몽드,치크,31,12000
14028,마몽드_치크_32,마몽드,치크,32,12000
407250,마몽드_치크_33,마몽드,치크,33,15000
46805,마몽드_치크_34,마몽드,치크,34,11000
14039,마몽드_치크_35,마몽드,치크,35,18000
79580,마몽드_치크_36,마몽드,치크,36,11000
79582,마몽드_치크_37,마몽드,치크,37,12000
79585,마몽드_치크_38,마몽드,치크,38,19000
14062,마몽드_치크_39,마몽드,치크,39,14000
46834,마몽드_치크_40,마몽드,치크,40,13000
14067,마몽드_치크_41,마몽드,치크,41,13000
46840,마몽드_치크_42,마몽드,치크,42,15000
79612,마몽드_치크_43,마몽드,치크,43,16000
243455,마몽드_치크_44,마몽드,치크,44,14000
14082,마몽드_치크_45,마몽드,치크,45,13000
14085,마몽드_치크_46,마몽드,치크,46,13000
14089,마몽드_치크_47,마몽드,치크,47,13000
79626,마몽드_치크_48,마몽드,치크,48,13000
79628,마몽드_치크_49,마몽드,치크,49,11000
14094,마몽드_치크_50,마몽드,치크,50,13000
14096,마몽드_치크_51,마몽드,치크,51,11000
14098,마몽드_치크_52,마몽드,치크,52,12000
46871,마몽드_치크_53,마몽드,치크,53,16000
14113,마몽드_치크_54,마몽드,치크,54,16000
46883,마몽드_치크_55,마몽드,치크,55,12000
14116,마몽드_치크_56,마몽드,치크,56,16000
14123,마몽드_치크_57,마몽드,치크,57,14000
14124,마몽드_치크_58,마몽드,치크,58,16000
46894,마몽드_치크_59,마몽드,치크,59,16000
79662,마몽드_치크_60,마몽드,치크,60,11000
79664,마몽드_치크_61,마몽드,치크,61,14000
14133,마몽드_치크_62,마몽드,치크,62,11000
14134,마몽드_치크_63,마몽드,치크,63,11000
46907,마몽드_치크_64,마몽드,치크,64,12000
145215,마몽드_치크_65,마몽드,치크,65,12000
79686,마몽드_치크_66,마몽드,치크,66,17000
243531,마몽드_치크_67,마몽드,치크,67,14000
14161,마몽드_치크_68,마몽드,치크,68,12000
14162,마몽드_치크_69,마몽드,치크,69,18000
178008,마몽드_치크_70,마몽드,치크,70,14000
14170,마몽드_치크_71,마몽드,치크,71,12000
79709,마몽드_치크_72,마몽드,치크,72,14000
79710,마몽드_치크_73,마몽드,치크,73,11000
46942,마몽드_치크_74,마몽드,치크,74,16000
14173,마몽드_치크_75,마몽드,치크,75,17000
14175,마몽드_치크_76,마몽드,치크,76,15000
14177,마몽드_치크_77,마몽드,치크,77,17000
14179,마몽드_치크_78,마몽드,치크,78,12000
14174,마몽드_치크_79,마몽드,치크,79,14000
79717,마몽드_치크_80,마몽드,치크,80,12000
79718,마몽드_치크_81,마몽드,치크,81,12000
46945,마몽드_치크_82,마몽드,치크,82,17000
14184,마몽드_치크_83,마몽드,치크,83,16000
14188,마몽드_치크_84,마몽드,치크,84,12000
112493,마몽드_치크_85,마몽드,치크,85,11000
79728,마몽드_치크_86,마몽드,치크,86,16000
46965,마몽드_치크_87,마몽드,치크,87,15000
46970,마몽드_치크_88,마몽드,치크,88,11000
79738,마몽드_치크_89,마몽드,치크,89,16000
14207,마몽드_치크_90,마몽드,치크,90,14000
14208,마몽드_치크_91,마몽드,치크,91,16000
46976,마몽드_치크_92,마몽드,치크,92,12000
112515,마몽드_치크_93,마몽드,치크,93,12000
14217,마몽드_치크_94,마몽드,치크,94,18000
79755,마몽드_치크_95,마몽드,치크,95,15000
46988,마몽드_치크_96,마몽드,치크,96,16000
210829,마몽드_치크_97,마몽드,치크,97,18000
14222,마몽드_치크_98,마몽드,치크,98,16000
14227,마몽드_치크_99,마몽드,치크,99,17000
79766,마몽드_치크_100,마몽드,치크,100,15000
14234,마몽드_치크_101,마몽드,치크,101,15000
47002,마몽드_치크_102,마몽드,치크,102,16000
14247,마몽드_치크_103,마몽드,치크,103,13000
47017,마몽드_치크_104,마몽드,치크,104,16000
79789,마몽드_치크_105,마몽드,치크,105,14000
79792,마몽드_치크_106,마몽드,치크,106,11000
14261,마몽드_치크_107,마몽드,치크,107,12000
47038,마몽드_치크_108,마몽드,치크,108,17000
79808,마몽드_치크_109,마몽드,치크,109,18000
79809,마몽드_치크_110,마몽드,치크,110,15000
178113,마몽드_치크_111,마몽드,치크,111,12000
79812,라네즈_클렌징_0,라네즈,클렌징,0,16000
14278,라네즈_클렌징_1,라네즈,클렌징,1,15000
14280,라네즈_클렌징_2,라네즈,클렌징,2,16000
14287,라네즈_클렌징_3,라네즈,클렌징,3,12000
79824,라네즈_클렌징_4,라네즈,클렌징,4,11000
276433,라네즈_클렌징_5,라네즈,클렌징,5,11000
14295,라네즈_클렌징_6,라네즈,클렌징,6,15000
14299,라네즈_클렌징_7,라네즈,클렌징,7,14000
47069,라네즈_클렌징_8,라네즈,클렌징,8,12000
47070,라네즈_클렌징_9,라네즈,클렌징,9,19000
47074,라네즈_클렌징_10,라네즈,클렌징,10,12000
14308,라네즈_클렌징_11,라네즈,클렌징,11,12000
14310,라네즈_클렌징_12,라네즈,클렌징,12,14000
178151,라네즈_클렌징_13,라네즈,클렌징,13,12000
14312,라네즈_클렌징_14,라네즈,클렌징,14,13000
374762,라네즈_클렌징_15,라네즈,클렌징,15,12000
14315,라네즈_클렌징_16,라네즈,클렌징,16,15000
14320,라네즈_클렌징_17,라네즈,클렌징,17,14000
14321,라네즈_클렌징_18,라네즈,클렌징,18,13000
47090,라네즈_클렌징_19,라네즈,클렌징,19,12000
79859,라네즈_클렌징_20,라네즈,클렌징,20,14000
14327,라네즈_클렌징_21,라네즈,클렌징,21,13000
14331,라네즈_클렌징_22,라네즈,클렌징,22,15000
374783,라네즈_클렌징_23,라네즈,클렌징,23,12000
79875,라네즈_클렌징_24,라네즈,클렌징,24,14000
14339,라네즈_클렌징_25,라네즈,클렌징,25,13000
374787,라네즈_클렌징_26,라네즈,클렌징,26,14000
14342,라네즈_클렌징_27,라네즈,클렌징,27,11000
374793,라네즈_클렌징_28,라네즈,클렌징,28,13000
47114,라네즈_클렌징_29,라네즈,클렌징,29,11000
47115,라네즈_클렌징_30,라네즈,클렌징,30,12000
14347,라네즈_클렌징_31,라네즈,클렌징,31,15000
79881,라네즈_클렌징_32,라네즈,클렌징,32,13000
473103,라네즈_클렌징_33,라네즈,클렌징,33,17000
79894,라네즈_클렌징_34,라네즈,클렌징,34,14000
14360,라네즈_클렌징_35,라네즈,클렌징,35,15000
79898,라네즈_클렌징_36,라네즈,클렌징,36,13000
79899,라네즈_클렌징_37,라네즈,클렌징,37,11000
374812,라네즈_클렌징_38,라네즈,클렌징,38,18000
79900,라네즈_클렌징_39,라네즈,클렌징,39,13000
47135,라네즈_클렌징_40,라네즈,클렌징,40,13000
79903,라네즈_클렌징_41,라네즈,클렌징,41,15000
47140,라네즈_클렌징_42,라네즈,클렌징,42,12000
14374,라네즈_클렌징_43,라네즈,클렌징,43,16000
79911,라네즈_클렌징_44,라네즈,클렌징,44,12000
47147,라네즈_클렌징_45,라네즈,클렌징,45,16000
14379,라네즈_클렌징_46,라네즈,클렌징,46,14000
14382,라네즈_클렌징_47,라네즈,클렌징,47,14000
47151,라네즈_클렌징_48,라네즈,클렌징,48,13000
47152,라네즈_클렌징_49,라네즈,클렌징,49,14000
243763,라네즈_클렌징_50,라네즈,클렌징,50,15000
47160,라네즈_클렌징_51,라네즈,클렌징,51,14000
112702,라네즈_클렌징_52,라네즈,클렌징,52,14000
47167,라네즈_클렌징_53,라네즈,클렌징,53,11000
79939,라네즈_클렌징_54,라네즈,클렌징,54,12000
14406,라네즈_클렌징_55,라네즈,클렌징,55,12000
79946,라네즈_클렌징_56,라네즈,클렌징,56,12000
47182,라네즈_클렌징_57,라네즈,클렌징,57,11000
14419,라네즈_클렌징_58,라네즈,클렌징,58,14000
79956,라네즈_클렌징_59,라네즈,클렌징,59,18000
14422,라네즈_클렌징_60,라네즈,클렌징,60,16000
14424,라네즈_클렌징_61,라네즈,클렌징,61,12000
79970,라네즈_클렌징_62,라네즈,클렌징,62,14000
14441,라네즈_클렌징_63,라네즈,클렌징,63,11000
407658,라네즈_클렌징_64,라네즈,클렌징,64,19000
14444,라네즈_클렌징_65,라네즈,클렌징,65,12000
112751,라네즈_클렌징_66,라네즈,클렌징,66,11000
79988,라네즈_클렌징_67,라네즈,클렌징,67,15000
47223,라네즈_클렌징_68,라네즈,클렌징,68,13000
14460,라네즈_클렌징_69,라네즈,클렌징,69,18000
14462,라네즈_클렌징_70,라네즈,클렌징,70,14000
47230,라네즈_클렌징_71,라네즈,클렌징,71,14000
47231,라네즈_클렌징_72,라네즈,클렌징,72,16000
47233,라네즈_클렌징_73,라네즈,클렌징,73,18000
14473,라네즈_클렌징_74,라네즈,클렌징,74,11000
47242,라네즈_클렌징_75,라네즈,클렌징,75,11000
47245,라네즈_클렌징_76,라네즈,클렌징,76,13000
47249,라네즈_클렌징_77,라네즈,클렌징,77,16000
47254,라네즈_클렌징_78,라네즈,클렌징,78,19000
80023,라네즈_클렌징_79,라네즈,클렌징,79,13000
80025,라네즈_클렌징_80,라네즈,클렌징,80,18000
47270,라네즈_클렌징_81,라네즈,클렌징,81,14000
80044,라네즈_클렌징_82,라네즈,클렌징,82,12000
374956,라네즈_클렌징_83,라네즈,클렌징,83,15000
374959,라네즈_클렌징_84,라네즈,클렌징,84,16000
47282,라네즈_클렌징_85,라네즈,클렌징,85,11000
14515,라네즈_클렌징_86,라네즈,클렌징,86,13000
14516,라네즈_클렌징_87,라네즈,클렌징,87,19000
14518,라네즈_클렌징_88,라네즈,클렌징,88,12000
14519,라네즈_클렌징_89,라네즈,클렌징,89,12000
14520,라네즈_클렌징_90,라네즈,클렌징,90,17000
47289,라네즈_클렌징_91,라네즈,클렌징,91,13000
14525,라네즈_클렌징_92,라네즈,클렌징,92,17000
14526,라네즈_클렌징_93,라네즈,클렌징,93,12000
47296,라네즈_클렌징_94,라네즈,클렌징,94,14000
47297,라네즈_클렌징_95,라네즈,클렌징,95,14000
80069,라네즈_클렌징_96,라네즈,클렌징,96,17000
80072,라네즈_클렌징_97,라네즈,클렌징,97,13000
47308,라네즈_클렌징_98,라네즈,클렌징,98,11000
112845,라네즈_클렌징_99,라네즈,클렌징,99,17000
47310,라네즈_클렌징_100,라네즈,클렌징,100,18000
47309,라네즈_클렌징_101,라네즈,클렌징,101,15000
178385,라네즈_클렌징_102,라네즈,클렌징,102,14000
14547,라네즈_클렌징_103,라네즈,클렌징,103,13000
14548,라네즈_클렌징_104,라네즈,클렌징,104,11000
80086,라네즈_클렌징_105,라네즈,클렌징,105,16000
14553,라네즈_클렌징_106,라네즈,클렌징,106,13000
80089,라네즈_클렌징_107,라네즈,클렌징,107,11000
47324,아이오페_페이스_0,아이오페,페이스,0,13000
80098,아이오페_페이스_1,아이오페,페이스,1,15000
47333,아이오페_페이스_2,아이오페,페이스,2,14000
80102,아이오페_페이스_3,아이오페,페이스,3,12000
14593,아이오페_페이스_4,아이오페,페이스,4,12000
14594,아이오페_페이스_5,아이오페,페이스,5,13000
47363,아이오페_페이스_6,아이오페,페이스,6,14000
80131,아이오페_페이스_7,아이오페,페이스,7,11000
14600,아이오페_페이스_8,아이오페,페이스,8,11000
112907,아이오페_페이스_9,아이오페,페이스,9,11000
47373,아이오페_페이스_10,아이오페,페이스,10,19000
178447,아이오페_페이스_11,아이오페,페이스,11,14000
14607,아이오페_페이스_12,아이오페,페이스,12,13000
14611,아이오페_페이스_13,아이오페,페이스,13,13000
14612,아이오페_페이스_14,아이오페,페이스,14,13000
80149,아이오페_페이스_15,아이오페,페이스,15,12000
14614,아이오페_페이스_16,아이오페,페이스,16,15000
47382,아이오페_페이스_17,아이오페,페이스,17,12000
47383,아이오페_페이스_18,아이오페,페이스,18,17000
14620,아이오페_페이스_19,아이오페,페이스,19,11000
375069,아이오페_페이스_20,아이오페,페이스,20,11000
14622,아이오페_페이스_21,아이오페,페이스,21,17000
440606,아이오페_페이스_22,아이오페,페이스,22,15000
47392,아이오페_페이스_23,아이오페,페이스,23,16000
145697,아이오페_페이스_24,아이오페,페이스,24,18000
14626,아이오페_페이스_25,아이오페,페이스,25,14000
14628,아이오페_페이스_26,아이오페,페이스,26,13000
14629,아이오페_페이스_27,아이오페,페이스,27,14000
375078,아이오페_페이스_28,아이오페,페이스,28,11000
375081,아이오페_페이스_29,아이오페,페이스,29,11000
80170,아이오페_페이스_30,아이오페,페이스,30,13000
14636,아이오페_페이스_31,아이오페,페이스,31,11000
14638,아이오페_페이스_32,아이오페,페이스,32,16000
375087,아이오페_페이스_33,아이오페,페이스,33,16000
14641,아이오페_페이스_34,아이오페,페이스,34,13000
47409,아이오페_페이스_35,아이오페,페이스,35,12000
47412,아이오페_페이스_36,아이오페,페이스,36,14000
47413,아이오페_페이스_37,아이오페,페이스,37,13000
14648,아이오페_페이스_38,아이오페,페이스,38,16000
14649,아이오페_페이스_39,아이오페,페이스,39,19000
14651,아이오페_페이스_40,아이오페,페이스,40,11000
14652,아이오페_페이스_41,아이오페,페이스,41,14000
80187,아이오페_페이스_42,아이오페,페이스,42,11000
80192,아이오페_페이스_43,아이오페,페이스,43,13000
375107,아이오페_페이스_44,아이오페,페이스,44,14000
211268,아이오페_페이스_45,아이오페,페이스,45,13000
211278,아이오페_페이스_46,아이오페,페이스,46,13000
14677,아이오페_페이스_47,아이오페,페이스,47,15000
145753,아이오페_페이스_48,아이오페,페이스,48,18000
80240,아이오페_페이스_49,아이오페,페이스,49,15000
14707,아이오페_페이스_50,아이오페,페이스,50,11000
375156,아이오페_페이스_51,아이오페,페이스,51,11000
14709,아이오페_페이스_52,아이오페,페이스,52,13000
80245,아이오페_페이스_53,아이오페,페이스,53,12000
113021,아이오페_페이스_54,아이오페,페이스,54,12000
14721,아이오페_페이스_55,아이오페,페이스,55,16000
47491,아이오페_페이스_56,아이오페,페이스,56,15000
47492,아이오페_페이스_57,아이오페,페이스,57,16000
14731,아이오페_페이스_58,아이오페,페이스,58,11000
407949,아이오페_페이스_59,아이오페,페이스,59,12000
14737,아이오페_페이스_60,아이오페,페이스,60,13000
211347,아이오페_페이스_61,아이오페,페이스,61,12000
211348,아이오페_페이스_62,아이오페,페이스,62,15000
47507,아이오페_페이스_63,아이오페,페이스,63,13000
14742,아이오페_페이스_64,아이오페,페이스,64,19000
14743,아이오페_페이스_65,아이오페,페이스,65,16000
47513,아이오페_페이스_66,아이오페,페이스,66,15000
47516,아이오페_페이스_67,아이오페,페이스,67,15000
47517,아이오페_페이스_68,아이오페,페이스,68,13000
14756,아이오페_페이스_69,아이오페,페이스,69,15000
375205,아이오페_페이스_70,아이오페,페이스,70,13000
14758,아이오페_페이스_71,아이오페,페이스,71,16000
14759,아이오페_페이스_72,아이오페,페이스,72,14000
14760,아이오페_페이스_73,아이오페,페이스,73,11000
14763,아이오페_페이스_74,아이오페,페이스,74,13000
47538,아이오페_페이스_75,아이오페,페이스,75,17000
14771,아이오페_페이스_76,아이오페,페이스,76,12000
47544,아이오페_페이스_77,아이오페,페이스,77,16000
47546,아이오페_페이스_78,아이오페,페이스,78,15000
80317,아이오페_페이스_79,아이오페,페이스,79,13000
211390,아이오페_페이스_80,아이오페,페이스,80,15000
14781,아이오페_페이스_81,아이오페,페이스,81,15000
14784,아이오페_페이스_82,아이오페,페이스,82,16000
14786,아이오페_페이스_83,아이오페,페이스,83,12000
47561,아이오페_페이스_84,아이오페,페이스,84,12000
276939,아이오페_페이스_85,아이오페,페이스,85,11000
145868,아이오페_페이스_86,아이오페,페이스,86,12000
244172,아이오페_페이스_87,아이오페,페이스,87,11000
80334,아이오페_페이스_88,아이오페,페이스,88,16000
14799,아이오페_페이스_89,아이오페,페이스,89,14000
14801,아이오페_페이스_90,아이오페,페이스,90,13000
14802,아이오페_페이스_91,아이오페,페이스,91,13000
14804,아이오페_페이스_92,아이오페,페이스,92,11000
408027,아이오페_페이스_93,아이오페,페이스,93,12000
47583,아이오페_페이스_94,아이오페,페이스,94,13000
14816,아이오페_페이스_95,아이오페,페이스,95,14000
47585,아이오페_페이스_96,아이오페,페이스,96,12000
47586,아이오페_페이스_97,아이오페,페이스,97,12000
211426,아이오페_페이스_98,아이오페,페이스,98,11000
14821,아이오페_페이스_99,아이오페,페이스,99,14000
14826,아이오페_페이스_100,아이오페,페이스,100,15000
14827,아이오페_페이스_101,아이오페,페이스,101,14000
14833,아이오페_페이스_102,아이오페,페이스,102,16000
309747,아이오페_페이스_103,아이오페,페이스,103,12000
178682,아이오페_페이스_104,아이오페,페이스,104,19000
47618,아이오페_페이스_105,아이오페,페이스,105,11000
14851,아이오페_페이스_106,아이오페,페이스,106,16000
80391,아이오페_페이스_107,아이오페,페이스,107,15000
47624,라네즈_페이스_0,라네즈,페이스,0,11000
211476,라네즈_페이스_1,라네즈,페이스,1,14000
14869,라네즈_페이스_2,라네즈,페이스,2,16000
14868,라네즈_페이스_3,라네즈,페이스,3,16000
440862,라네즈_페이스_4,라네즈,페이스,4,14000
375334,라네즈_페이스_5,라네즈,페이스,5,11000
113191,라네즈_페이스_6,라네즈,페이스,6,14000
80424,라네즈_페이스_7,라네즈,페이스,7,16000
14889,라네즈_페이스_8,라네즈,페이스,8,14000
80428,라네즈_페이스_9,라네즈,페이스,9,19000
14894,라네즈_페이스_10,라네즈,페이스,10,19000
14895,라네즈_페이스_11,라네즈,페이스,11,13000
375352,라네즈_페이스_12,라네즈,페이스,12,12000
47673,라네즈_페이스_13,라네즈,페이스,13,14000
14912,라네즈_페이스_14,라네즈,페이스,14,12000
14914,라네즈_페이스_15,라네즈,페이스,15,12000
47683,라네즈_페이스_16,라네즈,페이스,16,18000
178766,라네즈_페이스_17,라네즈,페이스,17,12000
113231,라네즈_페이스_18,라네즈,페이스,18,11000
14934,라네즈_페이스_19,라네즈,페이스,19,11000
80471,라네즈_페이스_20,라네즈,페이스,20,18000
47708,라네즈_페이스_21,라네즈,페이스,21,16000
47709,라네즈_페이스_22,라네즈,페이스,22,12000
47713,라네즈_페이스_23,라네즈,페이스,23,18000
375400,라네즈_페이스_24,라네즈,페이스,24,13000
47727,라네즈_페이스_25,라네즈,페이스,25,16000
178800,라네즈_페이스_26,라네즈,페이스,26,13000
14964,라네즈_페이스_27,라네즈,페이스,27,12000
80501,라네즈_페이스_28,라네즈,페이스,28,11000
47736,라네즈_페이스_29,라네즈,페이스,29,11000
47737,라네즈_페이스_30,라네즈,페이스,30,15000
14974,라네즈_페이스_31,라네즈,페이스,31,14000
375424,라네즈_페이스_32,라네즈,페이스,32,14000
375426,라네즈_페이스_33,라네즈,페이스,33,14000
375427,라네즈_페이스_34,라네즈,페이스,34,18000
178819,라네즈_페이스_35,라네즈,페이스,35,14000
178820,라네즈_페이스_36,라네즈,페이스,36,19000
47753,라네즈_페이스_37,라네즈,페이스,37,18000
178834,라네즈_페이스_38,라네즈,페이스,38,12000
47764,라네즈_페이스_39,라네즈,페이스,39,12000
80532,라네즈_페이스_40,라네즈,페이스,40,11000
47765,라네즈_페이스_41,라네즈,페이스,41,16000
80535,라네즈_페이스_42,라네즈,페이스,42,18000
